PRODUTO,COR_PRODUTO,FILIAL,velocidade_prevista,n_similares,sim_media,metodo,calib_fator,velocidade_calibrada,LEADTIME,horizonte_dias,demanda_prevista,demanda_arredondada
5.20653,56418,FABULA BARRA SHOPPING,0.041136,15,0.88,knn_enriquecido,1.2565817595527058,0.0516907472609601,4,18,0.9304334506972819,1
5.20653,56418,FABULA ELDORADO CM,0.028155,15,0.88,knn_enriquecido,1.5793903919633479,0.044467736485728056,6,20,0.8893547297145611,1
5.20653,56418,FABULA RIO SUL CM,0.038026,15,0.88,knn_enriquecido,1.6518770394243272,0.06281427630114945,4,18,1.1306569734206902,1
5.20653,56418,FABULA BARRA SALVADOR CM,0.032362,15,0.88,knn_enriquecido,1.3226336724858752,0.0428030709089879,16,30,1.2840921272696368,1
5.20653,56418,FABULA HARMONIA SP CM,0.042718,15,0.88,knn_enriquecido,1.6413964500297988,0.07011717355237294,6,20,1.402343471047459,1
5.20653,56418,FABULA PLAZA SHOP CM,0.015534,15,0.88,knn_enriquecido,1.5184927888116602,0.02358826698140033,4,18,0.4245888056652059,1
5.20653,56418,FABULA SHOP VITORIA CM,0.016505,15,0.88,knn_enriquecido,1.5665883579945814,0.025856540848700565,11,25,0.6464135212175142,1
5.20653,56418,FABULA CENTRO CM,0.016803,15,0.88,knn_enriquecido,1.5407029380016526,0.025888431467241766,4,18,0.4659917664103518,1
5.20658,55165,FABULA SHOP LEBLON CM,0.038835,15,1.0,fallback_categoria,1.6757020079967777,0.06507588748055486,4,18,1.1713659746499874,1
5.20658,55165,FABULA RDB CM,0.029126,15,1.0,fallback_categoria,1.4613373470269417,0.0425629115695067,4,18,0.7661324082511206,1
5.20658,55165,FABULA BARRA SHOPPING,0.054165,15,1.0,knn_enriquecido,1.2565817595527058,0.0680627510061723,4,18,1.2251295181111015,1
5.20658,55165,FABULA ELDORADO CM,0.026699,15,1.0,fallback_categoria,1.5793903919633479,0.042168144075029425,6,20,0.8433628815005885,1
5.20658,55165,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.20658,55165,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.20658,55165,FABULA HARMONIA SP CM,0.018692,15,1.0,knn_enriquecido,1.6413964500297988,0.030680982443957,6,20,0.61361964887914,1
5.20658,55165,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,1.5184927888116602,0.036856856970036614,4,18,0.663423425460659,1
5.20658,55165,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.20658,55165,FABULA CENTRO CM,0.019417,15,1.0,fallback_categoria,1.5407029380016526,0.029915828947178088,4,18,0.5384849210492055,1
5.20682,55167,FABULA SHOP LEBLON CM,0.063107,15,1.0,fallback_categoria,1.6757020079967777,0.10574852661865264,4,18,1.9034734791357475,2
5.20682,55167,FABULA RDB CM,0.048544,15,1.0,fallback_categoria,1.4613373470269417,0.07093916017407585,4,18,1.2769048831333654,1
5.20682,55167,FABULA BARRA SHOPPING,0.079781,15,1.0,knn_enriquecido,1.2565817595527058,0.10025134935887442,4,18,1.8045242884597394,2
5.20682,55167,FABULA ELDORADO CM,0.043689,15,1.0,fallback_categoria,1.5793903919633479,0.0690019868344867,6,20,1.3800397366897341,1
5.20682,55167,FABULA RIO SUL CM,0.058252,15,1.0,fallback_categoria,1.6518770394243272,0.09622514130054591,4,18,1.7320525434098264,2
5.20682,55167,FABULA BARRA SALVADOR CM,0.063107,15,1.0,fallback_categoria,1.3226336724858752,0.08346744316956611,16,30,2.5040232950869834,3
5.20682,55167,FABULA HARMONIA SP CM,0.033981,15,1.0,fallback_categoria,1.6413964500297988,0.05577629276846259,6,20,1.1155258553692518,1
5.20682,55167,FABULA PLAZA SHOP CM,0.048544,15,1.0,fallback_categoria,1.5184927888116602,0.07371371394007323,4,18,1.326846850921318,1
5.20682,55167,FABULA SHOP VITORIA CM,0.058252,15,1.0,fallback_categoria,1.5665883579945814,0.09125690502990036,11,25,2.281422625747509,2
5.20682,55167,FABULA CENTRO CM,0.024272,15,1.0,fallback_categoria,1.5407029380016526,0.037395941711176106,4,18,0.6731269508011699,1
5.20805,56423,FABULA SHOP LEBLON CM,0.048544,15,1.0,fallback_categoria,1.6757020079967777,0.08134527827619557,4,18,1.4642150089715202,1
5.20805,56423,FABULA RDB CM,0.038835,15,1.0,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.20805,56423,FABULA BARRA SHOPPING,0.053153,15,1.0,knn_enriquecido,1.2565817595527058,0.06679109026550496,4,18,1.2022396247790894,1
5.20805,56423,FABULA ELDORADO CM,0.043689,15,1.0,fallback_categoria,1.5793903919633479,0.0690019868344867,6,20,1.3800397366897341,1
5.20805,56423,FABULA RIO SUL CM,0.029126,15,1.0,fallback_categoria,1.6518770394243272,0.048112570650272954,4,18,0.8660262717049132,1
5.20805,56423,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.20805,56423,FABULA HARMONIA SP CM,0.008197,15,1.0,knn_enriquecido,1.6413964500297988,0.01345452670089426,6,20,0.2690905340178852,0
5.20805,56423,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,1.5184927888116602,0.036856856970036614,4,18,0.663423425460659,1
5.20805,56423,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.20805,56423,FABULA CENTRO CM,0.009709,15,1.0,fallback_categoria,1.5407029380016526,0.014958684825058046,4,18,0.26925632685104484,0
5.20807,55165,FABULA SHOP LEBLON CM,0.009346,15,1.0,knn_enriquecido,1.6757020079967777,0.015661110966737883,4,18,0.2818999974012819,0
5.20807,55165,FABULA RDB CM,0.038835,15,1.0,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.20807,55165,FABULA BARRA SHOPPING,0.053881,15,1.0,knn_enriquecido,1.2565817595527058,0.06770588178645934,4,18,1.218705872156268,1
5.20807,55165,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.20807,55165,FABULA RIO SUL CM,0.033981,15,1.0,fallback_categoria,1.6518770394243272,0.056132433676678056,4,18,1.010383806180205,1
5.20807,55165,FABULA BARRA SALVADOR CM,0.048544,15,1.0,fallback_categoria,1.3226336724858752,0.06420592899715431,16,30,1.9261778699146295,2
5.20807,55165,FABULA HARMONIA SP CM,0.00858,15,1.0,knn_enriquecido,1.6413964500297988,0.014083181541255676,6,20,0.28166363082511353,0
5.20807,55165,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,1.5184927888116602,0.036856856970036614,4,18,0.663423425460659,1
5.20807,55165,FABULA SHOP VITORIA CM,0.043689,15,1.0,fallback_categoria,1.5665883579945814,0.06844267877242527,11,25,1.7110669693106317,2
5.20807,55165,FABULA CENTRO CM,0.010929,15,1.0,knn_enriquecido,1.5407029380016526,0.01683834240942006,4,18,0.30309016336956107,1
5.2081,55165,FABULA SHOP LEBLON CM,0.043689,15,0.15,fallback_categoria,1.6757020079967777,0.07320974502737122,4,18,1.317775410492682,1
5.2081,55165,FABULA RDB CM,0.038835,15,0.15,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.2081,55165,FABULA BARRA SHOPPING,0.054098,15,0.15,knn_enriquecido,1.2565817595527058,0.06797856002828227,4,18,1.223614080509081,1
5.2081,55165,FABULA ELDORADO CM,0.029126,15,0.15,fallback_categoria,1.5793903919633479,0.04600132455632447,6,20,0.9200264911264894,1
5.2081,55165,FABULA RIO SUL CM,0.038835,15,0.15,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.2081,55165,FABULA BARRA SALVADOR CM,0.038835,15,0.15,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.2081,55165,FABULA HARMONIA SP CM,0.024272,15,0.15,fallback_categoria,1.6413964500297988,0.039839974635123274,6,20,0.7967994927024655,1
5.2081,55165,FABULA PLAZA SHOP CM,0.029126,15,0.15,fallback_categoria,1.5184927888116602,0.044227620966928415,4,18,0.7960971774047114,1
5.2081,55165,FABULA SHOP VITORIA CM,0.033981,15,0.15,fallback_categoria,1.5665883579945814,0.05323423899301387,11,25,1.3308559748253468,1
5.2081,55165,FABULA CENTRO CM,0.014563,15,0.15,fallback_categoria,1.5407029380016526,0.022437256886118067,4,18,0.4038706239501252,1
5.20815,56423,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,1.6757020079967777,0.04473956791150597,4,18,0.8053122224071074,1
5.20815,56423,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,1.4613373470269417,0.06384436735426005,4,18,1.1491986123766809,1
5.20815,56423,FABULA BARRA SHOPPING,0.073311,15,1.0,knn_enriquecido,1.2565817595527058,0.09212126537456841,4,18,1.6581827767422315,2
5.20815,56423,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.20815,56423,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.20815,56423,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.20815,56423,FABULA HARMONIA SP CM,0.021391,15,1.0,fallback_categoria,1.6413964500297988,0.03511111146258743,6,20,0.7022222292517486,1
5.20815,56423,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,1.5184927888116602,0.05159990345660902,4,18,0.9287982622189623,1
5.20815,56423,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.20815,56423,FABULA CENTRO CM,0.002336,15,1.0,knn_enriquecido,1.5407029380016526,0.0035990820631718605,4,18,0.0647834771370935,0
5.20866,24,FABULA SHOP LEBLON CM,0.058252,15,0.925,fallback_categoria,1.6757020079967777,0.09761299336982829,4,18,1.7570338806569092,2
5.20866,24,FABULA RDB CM,0.008197,15,0.925,knn_enriquecido,1.4613373470269417,0.011978582233579841,4,18,0.21561448020443713,0
5.20866,24,FABULA BARRA SHOPPING,0.060006,15,0.925,knn_enriquecido,1.2565817595527058,0.07540244506371965,4,18,1.3572440111469537,1
5.20866,24,FABULA ELDORADO CM,0.033981,15,0.925,fallback_categoria,1.5793903919633479,0.05366926490930652,6,20,1.0733852981861305,1
5.20866,24,FABULA RIO SUL CM,0.053398,15,0.925,fallback_categoria,1.6518770394243272,0.08820693015118022,4,18,1.587724742721244,2
5.20866,24,FABULA BARRA SALVADOR CM,0.067961,15,0.925,fallback_categoria,1.3226336724858752,0.08988750701581255,16,30,2.6966252104743766,3
5.20866,24,FABULA HARMONIA SP CM,0.015689,15,0.925,knn_enriquecido,1.6413964500297988,0.025751868904517517,6,20,0.5150373780903503,1
5.20866,24,FABULA PLAZA SHOP CM,0.004673,15,0.925,knn_enriquecido,1.5184927888116602,0.007095916802116888,4,18,0.127726502438104,0
5.20866,24,FABULA SHOP VITORIA CM,0.048544,15,0.925,fallback_categoria,1.5665883579945814,0.07604846525048896,11,25,1.901211631262224,2
5.20866,24,FABULA CENTRO CM,0.008197,15,0.925,knn_enriquecido,1.5407029380016526,0.012629141982799545,4,18,0.2273245556903918,0
5.20868,13,FABULA SHOP LEBLON CM,0.012461,15,0.925,knn_enriquecido,1.6757020079967777,0.020880922721647845,4,18,0.3758566089896612,1
5.20868,13,FABULA RDB CM,0.016355,15,0.925,knn_enriquecido,1.4613373470269417,0.023900172310625634,4,18,0.4302031015912614,1
5.20868,13,FABULA BARRA SHOPPING,0.086242,15,0.925,knn_enriquecido,1.2565817595527058,0.10837012410734445,4,18,1.9506622339322002,2
5.20868,13,FABULA ELDORADO CM,0.009346,15,0.925,knn_enriquecido,1.5793903919633479,0.014760982603289449,6,20,0.295219652065789,0
5.20868,13,FABULA RIO SUL CM,0.008181,15,0.925,knn_enriquecido,1.6518770394243272,0.013514006059530423,4,18,0.2432521090715476,0
5.20868,13,FABULA BARRA SALVADOR CM,0.005607,15,0.925,knn_enriquecido,1.3226336724858752,0.007416007001628302,16,30,0.22248021004884908,0
5.20868,13,FABULA HARMONIA SP CM,0.010125,15,0.925,knn_enriquecido,1.6413964500297988,0.016619139056551713,6,20,0.33238278113103426,1
5.20868,13,FABULA PLAZA SHOP CM,0.016355,15,0.925,knn_enriquecido,1.5184927888116602,0.024834949561014705,4,18,0.4470290920982647,1
5.20868,13,FABULA SHOP VITORIA CM,0.014019,15,0.925,knn_enriquecido,1.5665883579945814,0.021962002190726037,11,25,0.5490500547681509,1
5.20868,13,FABULA CENTRO CM,0.010125,15,0.925,knn_enriquecido,1.5407029380016526,0.015599617247266733,4,18,0.2807931104508012,0
5.21078,2028,FABULA SHOP LEBLON CM,0.012461,15,0.925,knn_enriquecido,1.6757020079967777,0.020880922721647845,4,18,0.3758566089896612,1
5.21078,2028,FABULA RDB CM,0.016355,15,0.925,knn_enriquecido,1.4613373470269417,0.023900172310625634,4,18,0.4302031015912614,1
5.21078,2028,FABULA BARRA SHOPPING,0.086242,15,0.925,knn_enriquecido,1.2565817595527058,0.10837012410734445,4,18,1.9506622339322002,2
5.21078,2028,FABULA ELDORADO CM,0.009346,15,0.925,knn_enriquecido,1.5793903919633479,0.014760982603289449,6,20,0.295219652065789,0
5.21078,2028,FABULA RIO SUL CM,0.008181,15,0.925,knn_enriquecido,1.6518770394243272,0.013514006059530423,4,18,0.2432521090715476,0
5.21078,2028,FABULA BARRA SALVADOR CM,0.005607,15,0.925,knn_enriquecido,1.3226336724858752,0.007416007001628302,16,30,0.22248021004884908,0
5.21078,2028,FABULA HARMONIA SP CM,0.010125,15,0.925,knn_enriquecido,1.6413964500297988,0.016619139056551713,6,20,0.33238278113103426,1
5.21078,2028,FABULA PLAZA SHOP CM,0.016355,15,0.925,knn_enriquecido,1.5184927888116602,0.024834949561014705,4,18,0.4470290920982647,1
5.21078,2028,FABULA SHOP VITORIA CM,0.014019,15,0.925,knn_enriquecido,1.5665883579945814,0.021962002190726037,11,25,0.5490500547681509,1
5.21078,2028,FABULA CENTRO CM,0.010125,15,0.925,knn_enriquecido,1.5407029380016526,0.015599617247266733,4,18,0.2807931104508012,0
5.21078,7003,FABULA SHOP LEBLON CM,0.012461,15,0.925,knn_enriquecido,1.6757020079967777,0.020880922721647845,4,18,0.3758566089896612,1
5.21078,7003,FABULA RDB CM,0.016355,15,0.925,knn_enriquecido,1.4613373470269417,0.023900172310625634,4,18,0.4302031015912614,1
5.21078,7003,FABULA BARRA SHOPPING,0.086242,15,0.925,knn_enriquecido,1.2565817595527058,0.10837012410734445,4,18,1.9506622339322002,2
5.21078,7003,FABULA ELDORADO CM,0.009346,15,0.925,knn_enriquecido,1.5793903919633479,0.014760982603289449,6,20,0.295219652065789,0
5.21078,7003,FABULA RIO SUL CM,0.008181,15,0.925,knn_enriquecido,1.6518770394243272,0.013514006059530423,4,18,0.2432521090715476,0
5.21078,7003,FABULA BARRA SALVADOR CM,0.005607,15,0.925,knn_enriquecido,1.3226336724858752,0.007416007001628302,16,30,0.22248021004884908,0
5.21078,7003,FABULA HARMONIA SP CM,0.010125,15,0.925,knn_enriquecido,1.6413964500297988,0.016619139056551713,6,20,0.33238278113103426,1
5.21078,7003,FABULA PLAZA SHOP CM,0.016355,15,0.925,knn_enriquecido,1.5184927888116602,0.024834949561014705,4,18,0.4470290920982647,1
5.21078,7003,FABULA SHOP VITORIA CM,0.014019,15,0.925,knn_enriquecido,1.5665883579945814,0.021962002190726037,11,25,0.5490500547681509,1
5.21078,7003,FABULA CENTRO CM,0.010125,15,0.925,knn_enriquecido,1.5407029380016526,0.015599617247266733,4,18,0.2807931104508012,0
5.2108,24,FABULA SHOP LEBLON CM,0.043689,15,0.15,fallback_categoria,1.6757020079967777,0.07320974502737122,4,18,1.317775410492682,1
5.2108,24,FABULA RDB CM,0.038835,15,0.15,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.2108,24,FABULA BARRA SHOPPING,0.054098,15,0.15,knn_enriquecido,1.2565817595527058,0.06797856002828227,4,18,1.223614080509081,1
5.2108,24,FABULA ELDORADO CM,0.029126,15,0.15,fallback_categoria,1.5793903919633479,0.04600132455632447,6,20,0.9200264911264894,1
5.2108,24,FABULA RIO SUL CM,0.038835,15,0.15,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.2108,24,FABULA BARRA SALVADOR CM,0.038835,15,0.15,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.2108,24,FABULA HARMONIA SP CM,0.024272,15,0.15,fallback_categoria,1.6413964500297988,0.039839974635123274,6,20,0.7967994927024655,1
5.2108,24,FABULA PLAZA SHOP CM,0.029126,15,0.15,fallback_categoria,1.5184927888116602,0.044227620966928415,4,18,0.7960971774047114,1
5.2108,24,FABULA SHOP VITORIA CM,0.033981,15,0.15,fallback_categoria,1.5665883579945814,0.05323423899301387,11,25,1.3308559748253468,1
5.2108,24,FABULA CENTRO CM,0.014563,15,0.15,fallback_categoria,1.5407029380016526,0.022437256886118067,4,18,0.4038706239501252,1
5.21157,55164,FABULA SHOP LEBLON CM,0.052104,15,0.715,knn_enriquecido,1.6757020079967777,0.0873107774246641,4,18,1.5715939936439538,2
5.21157,55164,FABULA RDB CM,0.031791,15,0.715,knn_enriquecido,1.4613373470269417,0.0464573755993335,4,18,0.836232760788003,1
5.21157,55164,FABULA BARRA SHOPPING,0.062707,15,0.715,knn_enriquecido,1.2565817595527058,0.07879647239627152,4,18,1.4183365031328874,1
5.21157,55164,FABULA ELDORADO CM,0.053398,15,0.715,knn_enriquecido,1.5793903919633479,0.08433628815005885,6,20,1.686725763001177,2
5.21157,55164,FABULA RIO SUL CM,0.034951,15,0.715,knn_enriquecido,1.6518770394243272,0.057734754404919666,4,18,1.039225579288554,1
5.21157,55164,FABULA BARRA SALVADOR CM,0.009709,15,0.715,knn_enriquecido,1.3226336724858752,0.012841450326165363,16,30,0.3852435097849609,1
5.21157,55164,FABULA HARMONIA SP CM,0.021982,15,0.715,knn_enriquecido,1.6413964500297988,0.036081176764555044,6,20,0.7216235352911009,1
5.21157,55164,FABULA PLAZA SHOP CM,0.019417,15,0.715,knn_enriquecido,1.5184927888116602,0.029484574480356004,4,18,0.5307223406464081,1
5.21157,55164,FABULA SHOP VITORIA CM,0.048544,15,0.715,knn_enriquecido,1.5665883579945814,0.07604846525048896,11,25,1.901211631262224,2
5.21157,55164,FABULA CENTRO CM,0.021753,15,0.715,knn_enriquecido,1.5407029380016526,0.03351491101034995,4,18,0.6032683981862992,1
5.21158,55164,FABULA SHOP LEBLON CM,0.029126,15,0.655,knn_enriquecido,1.6757020079967777,0.048806496684914144,4,18,0.8785169403284546,1
5.21158,55164,FABULA RDB CM,0.038835,15,0.655,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.21158,55164,FABULA BARRA SHOPPING,0.071442,15,0.655,knn_enriquecido,1.2565817595527058,0.08977271406596442,4,18,1.6159088531873596,2
5.21158,55164,FABULA ELDORADO CM,0.043689,15,0.655,fallback_categoria,1.5793903919633479,0.0690019868344867,6,20,1.3800397366897341,1
5.21158,55164,FABULA RIO SUL CM,0.009709,15,0.655,knn_enriquecido,1.6518770394243272,0.016038074175770793,4,18,0.2886853351638743,0
5.21158,55164,FABULA BARRA SALVADOR CM,0.015074,15,0.655,knn_enriquecido,1.3226336724858752,0.019937379979052084,16,30,0.5981213993715625,1
5.21158,55164,FABULA HARMONIA SP CM,0.004854,15,0.655,knn_enriquecido,1.6413964500297988,0.007967338368444644,6,20,0.15934676736889286,0
5.21158,55164,FABULA PLAZA SHOP CM,0.004854,15,0.655,knn_enriquecido,1.5184927888116602,0.007370763996891798,4,18,0.13267375194405237,0
5.21158,55164,FABULA SHOP VITORIA CM,0.029126,15,0.655,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.21158,55164,FABULA CENTRO CM,0.004854,15,0.655,knn_enriquecido,1.5407029380016526,0.007478572061060022,4,18,0.1346142970990804,0
5.21193,55169,FABULA SHOP LEBLON CM,0.009346,15,1.0,knn_enriquecido,1.6757020079967777,0.015661110966737883,4,18,0.2818999974012819,0
5.21193,55169,FABULA RDB CM,0.038835,15,1.0,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.21193,55169,FABULA BARRA SHOPPING,0.053881,15,1.0,knn_enriquecido,1.2565817595527058,0.06770588178645934,4,18,1.218705872156268,1
5.21193,55169,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.21193,55169,FABULA RIO SUL CM,0.033981,15,1.0,fallback_categoria,1.6518770394243272,0.056132433676678056,4,18,1.010383806180205,1
5.21193,55169,FABULA BARRA SALVADOR CM,0.048544,15,1.0,fallback_categoria,1.3226336724858752,0.06420592899715431,16,30,1.9261778699146295,2
5.21193,55169,FABULA HARMONIA SP CM,0.00858,15,1.0,knn_enriquecido,1.6413964500297988,0.014083181541255676,6,20,0.28166363082511353,0
5.21193,55169,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,1.5184927888116602,0.036856856970036614,4,18,0.663423425460659,1
5.21193,55169,FABULA SHOP VITORIA CM,0.043689,15,1.0,fallback_categoria,1.5665883579945814,0.06844267877242527,11,25,1.7110669693106317,2
5.21193,55169,FABULA CENTRO CM,0.010929,15,1.0,knn_enriquecido,1.5407029380016526,0.01683834240942006,4,18,0.30309016336956107,1
5.21196,56423,FABULA SHOP LEBLON CM,0.063107,15,1.0,fallback_categoria,1.6757020079967777,0.10574852661865264,4,18,1.9034734791357475,2
5.21196,56423,FABULA RDB CM,0.048544,15,1.0,fallback_categoria,1.4613373470269417,0.07093916017407585,4,18,1.2769048831333654,1
5.21196,56423,FABULA BARRA SHOPPING,0.079781,15,1.0,knn_enriquecido,1.2565817595527058,0.10025134935887442,4,18,1.8045242884597394,2
5.21196,56423,FABULA ELDORADO CM,0.043689,15,1.0,fallback_categoria,1.5793903919633479,0.0690019868344867,6,20,1.3800397366897341,1
5.21196,56423,FABULA RIO SUL CM,0.058252,15,1.0,fallback_categoria,1.6518770394243272,0.09622514130054591,4,18,1.7320525434098264,2
5.21196,56423,FABULA BARRA SALVADOR CM,0.063107,15,1.0,fallback_categoria,1.3226336724858752,0.08346744316956611,16,30,2.5040232950869834,3
5.21196,56423,FABULA HARMONIA SP CM,0.033981,15,1.0,fallback_categoria,1.6413964500297988,0.05577629276846259,6,20,1.1155258553692518,1
5.21196,56423,FABULA PLAZA SHOP CM,0.048544,15,1.0,fallback_categoria,1.5184927888116602,0.07371371394007323,4,18,1.326846850921318,1
5.21196,56423,FABULA SHOP VITORIA CM,0.058252,15,1.0,fallback_categoria,1.5665883579945814,0.09125690502990036,11,25,2.281422625747509,2
5.21196,56423,FABULA CENTRO CM,0.024272,15,1.0,fallback_categoria,1.5407029380016526,0.037395941711176106,4,18,0.6731269508011699,1
5.21198,55169,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,1.6757020079967777,0.04473956791150597,4,18,0.8053122224071074,1
5.21198,55169,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,1.4613373470269417,0.06384436735426005,4,18,1.1491986123766809,1
5.21198,55169,FABULA BARRA SHOPPING,0.073311,15,1.0,knn_enriquecido,1.2565817595527058,0.09212126537456841,4,18,1.6581827767422315,2
5.21198,55169,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.21198,55169,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.21198,55169,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.21198,55169,FABULA HARMONIA SP CM,0.021391,15,1.0,fallback_categoria,1.6413964500297988,0.03511111146258743,6,20,0.7022222292517486,1
5.21198,55169,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,1.5184927888116602,0.05159990345660902,4,18,0.9287982622189623,1
5.21198,55169,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.21198,55169,FABULA CENTRO CM,0.002336,15,1.0,knn_enriquecido,1.5407029380016526,0.0035990820631718605,4,18,0.0647834771370935,0
5.21226,56419,FABULA SHOP LEBLON CM,0.026699,15,0.933,fallback_categoria,1.6757020079967777,0.04473956791150597,4,18,0.8053122224071074,1
5.21226,56419,FABULA RDB CM,0.043689,15,0.933,fallback_categoria,1.4613373470269417,0.06384436735426005,4,18,1.1491986123766809,1
5.21226,56419,FABULA BARRA SHOPPING,0.066246,15,0.933,knn_enriquecido,1.2565817595527058,0.08324351524332854,4,18,1.4983832743799137,1
5.21226,56419,FABULA ELDORADO CM,0.024272,15,0.933,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.21226,56419,FABULA RIO SUL CM,0.038835,15,0.933,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.21226,56419,FABULA BARRA SALVADOR CM,0.038835,15,0.933,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.21226,56419,FABULA HARMONIA SP CM,0.005766,15,0.933,knn_enriquecido,1.6413964500297988,0.00946429193087182,6,20,0.18928583861743642,0
5.21226,56419,FABULA PLAZA SHOP CM,0.033981,15,0.933,fallback_categoria,1.5184927888116602,0.05159990345660902,4,18,0.9287982622189623,1
5.21226,56419,FABULA SHOP VITORIA CM,0.029126,15,0.933,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.21226,56419,FABULA CENTRO CM,0.014291,15,0.933,fallback_categoria,1.5407029380016526,0.022018185686981617,4,18,0.3963273423656691,1
5.21231,24,FABULA SHOP LEBLON CM,0.012461,15,0.925,knn_enriquecido,1.6757020079967777,0.020880922721647845,4,18,0.3758566089896612,1
5.21231,24,FABULA RDB CM,0.016355,15,0.925,knn_enriquecido,1.4613373470269417,0.023900172310625634,4,18,0.4302031015912614,1
5.21231,24,FABULA BARRA SHOPPING,0.086242,15,0.925,knn_enriquecido,1.2565817595527058,0.10837012410734445,4,18,1.9506622339322002,2
5.21231,24,FABULA ELDORADO CM,0.009346,15,0.925,knn_enriquecido,1.5793903919633479,0.014760982603289449,6,20,0.295219652065789,0
5.21231,24,FABULA RIO SUL CM,0.008181,15,0.925,knn_enriquecido,1.6518770394243272,0.013514006059530423,4,18,0.2432521090715476,0
5.21231,24,FABULA BARRA SALVADOR CM,0.005607,15,0.925,knn_enriquecido,1.3226336724858752,0.007416007001628302,16,30,0.22248021004884908,0
5.21231,24,FABULA HARMONIA SP CM,0.010125,15,0.925,knn_enriquecido,1.6413964500297988,0.016619139056551713,6,20,0.33238278113103426,1
5.21231,24,FABULA PLAZA SHOP CM,0.016355,15,0.925,knn_enriquecido,1.5184927888116602,0.024834949561014705,4,18,0.4470290920982647,1
